"RA"	"RT."	"TREE_CODE"	"INV"	"CREW"	"DATE"	"DBH"	"HT"	"LLC"	"COND"	"ST"	"LI"	"CC"	"CAV"	"NOTES"
9.00	82.00	"PIST"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	63.40	33.90	18.70	0.00			"D"	"0"	
9.00	82.00	"PIST"	3.00		8/1/2007 0:00:00	62.90	31.10	17.50	0.00	"A"	3		"N"	
9.00	82.00	"PIST"	4.00	"DH; KS"	7/21/2011 0:00:00	66.80	33.20	17.50	0.00	"A"	5		"N"	
9.00	83.00	"PIST"	1.00	"TS"	5/19/1998 0:00:00	58.70	27.63	13.20				"C"	"0"	
9.00	83.00	"PIST"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	60.60	25.70	14.20	0.00			"C"	"0"	
9.00	83.00	"PIST"	3.00		8/1/2007 0:00:00	62.60	26.70	14.50	0.00	"A"	3		"N"	
9.00	83.00	"PIST"	4.00	"DH; KS"	7/21/2011 0:00:00	64.30	29.30	15.80	0.00	"B"	4		"N"	
9.00	84.00	"PIST"	1.00	"TS"	5/19/1998 0:00:00	76.20	30.39	16.89				"D"	"1"	
9.00	84.00	"PIST"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	78.10	30.20	16.40	0.00			"D"	"1"	
9.00	84.00	"PIST"	3.00		8/1/2007 0:00:00	80.40	35.40	17.50	0.00	"A"	4		"N"	
9.00	84.00	"PIST"	4.00	"DH; KS"	7/21/2011 0:00:00	83.60	35.60	19.60	0.00	"A"	5		"N"	
9.00	85.00	"PIRU"	1.00	"TS"	5/19/1998 0:00:00	39.60	26.13	14.99				"C"	"0"	
9.00	85.00	"PIRU"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	40.10	26.00	20.90	0.00			"C"	"0"	
9.00	85.00	"PIRU"	3.00		8/1/2007 0:00:00				9.00					
9.00	86.00	"PIST"	1.00	"TS"	5/19/1998 0:00:00	63.20	31.74	19.36				"C"	"0"	
9.00	86.00	"PIST"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	64.90	31.90	18.90	0.00			"D"	"0"	
9.00	86.00	"PIST"	3.00		8/1/2007 0:00:00	67.30	35.30	18.20	0.00	"B"	2		"N"	
9.00	86.00	"PIST"	4.00	"DH; KS"	7/21/2011 0:00:00	70.20	36.60	22.20	0.00	"A"	4		"N"	
9.00	87.00	"PIST"	1.00	"TS"	5/19/1998 0:00:00	41.90	25.48	12.28				"C"	"0"	
9.00	87.00	"PIST"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	45.30	25.40	17.40	0.00			"C"	"0"	
9.00	87.00	"PIST"	3.00		8/1/2007 0:00:00	46.00	27.70	17.60	0.00	"B"	1		"N"	
9.00	87.00	"PIST"	4.00	"DH; KS"	7/21/2011 0:00:00	46.50	28.70	18.50	0.00	"B"	2		"N"	
9.00	88.00	"PIRE"	1.00	"TS"	5/19/1998 0:00:00	44.70	26.71	16.29				"C"	"0"	
9.00	88.00	"PIRE"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	44.70	27.50	18.50	0.00			"C"	"0"	
9.00	88.00	"PIRE"	3.00		8/1/2007 0:00:00	44.60	27.90	20.70	0.00	"B"	1		"N"	
9.00	88.00	"PIRE"	4.00	"DH; KS"	7/21/2011 0:00:00	44.00	28.60	20.50	0.00	"B"	2		"N"	
9.00	89.00	"TSCA"	1.00	"TS"	5/19/1998 0:00:00	59.40	21.31	14.98				"C"	"0"	
9.00	89.00	"TSCA"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	60.90	22.10	3.80	0.00			"I"	"0"	
9.00	89.00	"TSCA"	3.00		8/1/2007 0:00:00	61.80	23.50	10.20	0.00	"B"	1		"N"	
9.00	89.00	"TSCA"	4.00	"DH; KS"	7/21/2011 0:00:00	62.80	24.30	10.00	0.00	"B"	2		"N"	
9.00	90.00	"PIST"	1.00	"TS"	5/19/1998 0:00:00	68.80	29.20	17.52				"D"	"0"	
9.00	90.00	"PIST"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	72.00	28.30	16.60	0.00			"D"	"0"	
9.00	90.00	"PIST"	3.00		8/1/2007 0:00:00	74.20	31.20	16.20	0.00	"A"	4		"N"	
9.00	90.00	"PIST"	4.00	"DH; KS"	7/25/2011 0:00:00	77.30	33.50	18.70	0.00	"A"	5		"N"	
9.00	91.00	"PIRU"	1.00	"TS"	5/19/1998 0:00:00	54.40	26.10	14.09				"D"	"0"	
9.00	91.00	"PIRU"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00				9.00					
9.00	92.00	"POTR"	1.00	"TS"	5/19/1998 0:00:00	46.00	25.62	12.19				"D"	"0"	
9.00	92.00	"POTR"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	48.80	23.90	17.10	0.00			"D"	"0"	
9.00	92.00	"POTR"	3.00		8/1/2007 0:00:00	52.10	30.60	17.50	0.00	"B"	5		"N"	
9.00	92.00	"POTR"	4.00	"DH; KS"	7/25/2011 0:00:00	54.10	31.00	15.20	0.00	"B"	5		"N"	
9.00	93.00	"PIRU"	1.00	"TS"	5/19/1998 0:00:00	49.50	23.84	14.80				"D"	"0"	
9.00	93.00	"PIRU"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	50.00	23.90	11.90	0.00			"D"	"0"	
9.00	93.00	"PIRU"	3.00		8/1/2007 0:00:00	51.30	25.70	12.30	0.00	"B"	3		"N"	
9.00	93.00	"PIRU"	4.00	"DH; KS"	7/25/2011 0:00:00	52.20	25.00	12.80	0.00	"B"	4		"N"	"HT Correct"
9.00	94.00	"POTR"	1.00	"TS"	5/19/1998 0:00:00	48.30	20.64	9.04				"C"	"1"	
9.00	94.00	"POTR"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00				8.00					
9.00	94.00	"POTR"	3.00		8/1/2007 0:00:00	48.40	33.60	18.20	0.00	"A"	3		"N"	
9.00	94.00	"POTR"	4.00	"DH; KS"	7/25/2011 0:00:00				9.00					
9.00	95.00	"PIRU"	1.00	"TS"	5/19/1998 0:00:00	38.40	25.83	15.78				"D"	"0"	
9.00	95.00	"PIRU"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	56.30	26.10	15.80	3.00			"D"	"0"	
9.00	95.00	"PIRU"	3.00		8/1/2007 0:00:00				9.00					
9.00	96.00	"PIRU"	1.00	"TS"	5/19/1998 0:00:00	48.30	24.25	14.11				"D"	"0"	
9.00	96.00	"PIRU"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	49.10	24.40	9.20	0.00			"D"	"0"	
9.00	96.00	"PIRU"	3.00		8/1/2007 0:00:00	50.00	26.20	15.80	3.00	"B"	2		"N"	
9.00	96.00	"PIRU"	4.00	"DH; KS"	7/25/2011 0:00:00				9.00					
9.00	97.00	"PIST"	1.00	"TS"	5/19/1998 0:00:00	70.10	29.70	16.21				"D"	"0"	
9.00	97.00	"PIST"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	71.50	30.60	14.60	0.00			"D"	"0"	
9.00	97.00	"PIST"	3.00		8/1/2007 0:00:00	74.60	30.80	15.00	0.00	"A"	5		"N"	
9.00	97.00	"PIST"	4.00	"DH; KS"	7/25/2011 0:00:00	76.70	31.40	17.50	0.00	"B"	5		"N"	
9.00	98.00	"PIRE"	1.00	"TS"	5/19/1998 0:00:00	46.50	26.04	12.39				"C"	"0"	
9.00	98.00	"PIRE"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	48.00	25.30	15.80	0.00			"C"	"0"	
9.00	98.00	"PIRE"	3.00		8/1/2007 0:00:00	47.60	27.80	17.10	0.00	"B"	1		"N"	
9.00	98.00	"PIRE"	4.00	"DH; KS"	7/25/2011 0:00:00	48.00	28.50	17.50	0.00	"B"	3		"N"	
9.00	99.00	"QURU"	1.00	"TS"	5/19/1998 0:00:00	42.20	21.30	11.92				"C"	"0"	
9.00	99.00	"QURU"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	46.40	25.40	12.10	0.00			"C"	"0"	
9.00	99.00	"QURU"	3.00		8/1/2007 0:00:00	49.00	27.80	13.50	2.00	"B"	2		"N"	
9.00	99.00	"QURU"	4.00	"DH; KS"	7/25/2011 0:00:00	50.10	27.50	10.40	0.00	"B"	3		"N"	
9.00	100.00	"PIRE"	1.00	"TS"	5/19/1998 0:00:00	41.10	25.17	11.35				"C"	"0"	
9.00	100.00	"PIRE"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	43.40	25.90	18.20	0.00			"C"	"0"	
9.00	100.00	"PIRE"	3.00		8/1/2007 0:00:00	44.50	27.70	17.60	0.00	"B"	2		"N"	
9.00	100.00	"PIRE"	4.00	"DH; KS"	7/25/2011 0:00:00	44.40	28.00	20.80	0.00	"B"	3		"N"	
9.00	101.00	"PIST"	1.00	"TS"	5/19/1998 0:00:00	50.00	29.17	17.50				"C"	"0"	
9.00	101.00	"PIST"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	54.80	29.80	15.50	0.00			"D"	"0"	
9.00	101.00	"PIST"	3.00		8/1/2007 0:00:00	55.80	29.80	17.30	0.00	"A"	3		"N"	
9.00	101.00	"PIST"	4.00	"DH; KS"	7/25/2011 0:00:00	58.50	32.00	19.00	0.00	"B"	3		"N"	
9.00	102.00	"PIST"	1.00	"TS"	5/19/1998 0:00:00	54.40	35.31	21.50				"C"	"0"	
9.00	102.00	"PIST"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	56.40	29.10	20.00	0.00			"C"	"0"	
9.00	102.00	"PIST"	3.00		8/1/2007 0:00:00	57.50	28.90	19.80	0.00	"A"	3		"N"	
9.00	102.00	"PIST"	4.00	"DH; KS"	7/25/2011 0:00:00	61.20	30.20	20.80	0.00	"B"	4		"N"	
9.00	103.00	"PIST"	1.00	"TS"	5/19/1998 0:00:00	50.30	27.20	14.41				"C"	"0"	
9.00	103.00	"PIST"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	54.50	27.20	15.30	0.00			"D"	"0"	
9.00	103.00	"PIST"	3.00		8/1/2007 0:00:00	56.00	30.60	16.20	0.00	"A"	5		"N"	
9.00	103.00	"PIST"	4.00	"DH; KS"	7/25/2011 0:00:00	59.30	31.00	17.10	0.00	"B"	5		"N"	
9.00	104.00	"PIST"	1.00	"TS"	5/19/1998 0:00:00	64.50	30.36	11.62				"C"	"0"	
9.00	104.00	"PIST"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	66.10	34.40	21.50	0.00			"D"	"0"	
9.00	104.00	"PIST"	3.00		8/1/2007 0:00:00	67.40	28.60	16.70	0.00	"A"	5		"N"	
9.00	104.00	"PIST"	4.00	"DH; KS"	7/25/2011 0:00:00	69.30	30.10	18.10	0.00	"B"	5		"N"	
9.00	105.00	"PIST"	1.00	"TS"	5/19/1998 0:00:00	58.20	27.40	13.04				"C"	"0"	
9.00	105.00	"PIST"	2.00	"MRS, BTP, SEG, MCP, DER"	6/12/2002 0:00:00	60.80	26.50	19.00	0.00			"C"	"0"	
9.00	105.00	"PIST"	3.00		8/1/2007 0:00:00	62.80	28.30	18.80	0.00	"A"	4		"N"	
