"RA"	"PLOT"	"S."	"TREE_CODE"	"ORG"	"AZIM"	"DIST"	"ALIAS"	"OS."	"NOTES"
9.00	"Z5"	29.00	"ABBA"		137.00	1.72			
9.00	"Z5"	30.00	"ABBA"		144.00	3.00			
9.00	"Z5"	31.00	"ABBA"		157.50	3.04			
9.00	"Z5"	32.00	"ABBA"						
9.00	"Z5"	33.00	"ABBA"		156.00	4.63			
9.00	"Z5"	34.00	"ABBA"		134.00	4.40			
9.00	"Z5"	36.00	"ABBA"		194.00	5.01			
9.00	"Z5"	37.00	"ABBA"		306.00	3.48			
9.00	"Z5"	38.00	"ABBA"		63.00	1.72			
9.00	"Z5"	39.00	"ABBA"		90.00	1.66			
9.00	"Z5"	40.00	"ABBA"						
9.00	"Z5"	41.00	"ABBA"		234.00	5.30			
9.00	"Z5"	42.00	"ABBA"		155.00	4.77			
9.00	"Z5"	43.00	"ABBA"		171.00	4.31			
9.00	"Z5"	44.00	"ACRU"	"S"	219.00	1.39			
9.00	"Z5"	45.00	"ABBA"		274.00	2.96			
9.00	"Z5"	46.00	"ABBA"		295.00	3.52			
9.00	"Z5"	47.00	"ABBA"		304.00	3.06			
9.00	"Z5"	48.00	"ABBA"		51.00	4.90			
9.00	"Z6"	1.00	"ABBA"						
9.00	"Z6"	2.00	"ABBA"						
9.00	"Z6"	3.00	"ABBA"						
9.00	"Z6"	4.00	"ACRU"		280.50	2.98			
9.00	"Z6"	5.00	"ABBA"		251.50	2.44		49.00	
9.00	"Z6"	6.00	"ABBA"		261.50	4.50			
9.00	"Z6"	7.00	"ABBA"		313.00	3.38			
9.00	"Z6"	8.00	"ABBA"		329.00	3.47			
9.00	"Z6"	9.00	"ABBA"		311.00	5.27			
9.00	"Z6"	10.00	"ABBA"						
9.00	"Z6"	11.00	"ABBA"		24.00	2.02			
9.00	"Z6"	12.00	"ABBA"						
9.00	"Z6"	13.00	"ACRU"					50.00	
9.00	"Z6"	14.00	"ABBA"		13.00	4.53			
9.00	"Z6"	16.00	"ABBA"						
9.00	"Z6"	18.00	"ABBA"		156.00	4.12			
9.00	"Z6"	19.00	"ACRU"						
9.00	"Z6"	20.00	"ABBA"						
9.00	"Z6"	21.00	"ABBA"		339.50	3.90			
9.00	"Z6"	22.00	"ABBA"		352.50	4.26			
9.00	"Z6"	23.00	"ABBA"		122.50	3.40			
9.00	"Z6"	24.00	"ABBA"		105.00	5.53			
9.00	"Z6"	25.00	"ABBA"						
9.00	"Z6"	26.00	"ABBA"		203.00	5.13			
9.00	"Z6"	27.00	"ABBA"		354.00	1.96			
9.00	"Z6"	28.00	"ABBA"		54.00	2.80			
9.00	"Z6"	29.00	"ABBA"		285.00	5.64			
9.00	"Z6"	30.00	"ABBA"		268.00	3.25			
9.00	"Z6"	31.00	"ABBA"		268.00	5.50			
9.00	"Z8"	1.00	"TSCA"		278.50	5.27			
9.00	"Z8"	2.00	"TSCA"						
9.00	"Z8"	3.00	"TSCA"		276.50	4.71			
9.00	"Z8"	4.00	"ACRU"	"S"	200.00	4.32			
9.00	"Z8"	5.00	"TSCA"		282.00	4.49			
9.00	"Z8"	6.00	"ACRU"	"S"	18.00	3.92			
9.00	"Z8"	7.00	"ACRU"	"S"	18.00	4.47			
9.00	"Z8"	8.00	"ACRU"	"S"	26.00	4.60			
9.00	"Z8"	9.00	"ABBA"		41.00	4.09			
9.00	"Z8"	10.00	"ABBA"		33.00	3.41			
9.00	"Z8"	11.00	"TSCA"		79.00	4.86			
9.00	"Z8"	12.00	"TSCA"		89.00	3.98			
9.00	"Z8"	13.00	"ACRU"	"S"	134.00	2.75			
9.00	"Z8"	14.00	"TSCA"		197.00	4.47			
9.00	"Z8"	15.00	"TSCA"		197.00	5.36			
9.00	"Z8"	16.00	"TSCA"		190.00	5.58			
6.00	"A3"	53.00	"ABBA"		304.00	2.30			
6.00	"A3"	54.00	"ABBA"		350.00	2.30			
6.00	"A3"	55.00	"TSCA"		6.00	3.30			
6.00	"A3"	56.00	"ABBA"		46.00	2.30			
6.00	"A3"	57.00	"ABBA"		40.00	2.10			
6.00	"A3"	58.00	"ABBA"		52.00	0.90			
6.00	"A3"	59.00	"ABBA"		12.00	0.50			
6.00	"A3"	60.00	"ABBA"		50.00	0.90			
6.00	"A3"	61.00	"ABBA"		64.00	1.20			
6.00	"A3"	62.00	"ABBA"		156.00	0.85			
6.00	"A3"	63.00	"ABBA"		174.00	0.80			
6.00	"A3"	64.00	"TSCA"		25.00	3.60			
6.00	"A3"	65.00	"TSCA"		25.00	4.50			
6.00	"A3"	66.00	"ABBA"		27.00	4.60			
6.00	"A3"	67.00	"ABBA"		27.00	4.60			
6.00	"A3"	68.00	"ABBA"		25.00	5.10			
6.00	"A3"	69.00	"PIST"		25.00	5.30			
6.00	"A3"	70.00	"ABBA"		52.00	2.30			
6.00	"A3"	71.00	"ABBA"		55.00	4.00			
6.00	"A3"	72.00	"ABBA"		100.00	2.28			
6.00	"A3"	73.00	"ABBA"		100.00	4.33			
6.00	"A3"	74.00	"ABBA"		122.00	2.77			
6.00	"A3"	75.00	"ABBA"		144.00	3.37			
6.00	"A3"	76.00	"ABBA"		160.00	2.17			
6.00	"A3"	77.00	"ABBA"		168.00	5.21			
6.00	"A3"	78.00	"ABBA"		178.00	3.67			
6.00	"A3"	79.00	"ABBA"		198.00	4.68			
6.00	"A3"	80.00	"ABBA"		199.00	4.33			
6.00	"A3"	81.00	"ABBA"		182.00	3.69			
6.00	"A3"	82.00	"ABBA"		206.00	5.00			
6.00	"A3"	83.00	"ABBA"		206.00	5.00			
6.00	"A3"	84.00	"ABBA"		212.00	4.04			
6.00	"A3"	85.00	"PIST"		230.00	4.25			
6.00	"A3"	86.00	"ABBA"		242.00	3.55			
6.00	"A3"	87.00	"ABBA"		256.00	3.46			
6.00	"A3"	88.00	"ABBA"		231.00	1.90			
6.00	"A3"	89.00	"ABBA"		321.00	2.94			
6.00	"A3"	90.00	"ABBA"		336.00	2.32			
6.00	"A3"	91.00	"ABBA"		344.00	3.95			
6.00	"A3"	92.00	"ABBA"		336.00	3.76			
6.00	"A3"	93.00	"ABBA"		322.00	3.30			
6.00	"A3"	94.00	"ABBA"		322.00	3.30			
6.00	"A3"	95.00	"ABBA"		330.00	4.70			
6.00	"A5"	60.00	"ABBA"		56.00	5.60			
6.00	"A5"	61.00	"ABBA"		28.00	5.30			
6.00	"A5"	62.00	"ABBA"		154.00	4.23			
6.00	"A5"	63.00	"ABBA"		154.00	4.71			
6.00	"A5"	64.00	"ABBA"		146.00	4.30			
6.00	"A5"	65.00	"PIRU"		138.00	4.60			
6.00	"A5"	66.00	"ABBA"		138.00	5.10			
6.00	"A5"	67.00	"ABBA"		120.00	4.10			
6.00	"A5"	68.00	"ABBA"		144.00	3.60			
6.00	"A5"	69.00	"ABBA"		144.00	5.40			
6.00	"A6"	24.00	"ABBA"		300.00	5.60			"NAIL BUT NO TAG"
6.00	"B2"	43.00	"ABBA"		192.00	1.20			
6.00	"B2"	44.00	"ABBA"		286.00	4.20			
6.00	"B2"	45.00	"ABBA"		292.00	2.20			
6.00	"B2"	46.00	"ABBA"		12.00	1.30			
6.00	"B2"	47.00	"ABBA"		354.00	1.90			
6.00	"B2"	48.00	"ABBA"		40.00	4.50			
6.00	"B2"	49.00	"ABBA"		132.00	2.60			
6.00	"B2"	50.00	"ABBA"		132.00	2.95			
6.00	"B2"	51.00	"ABBA"		164.00	2.70			
6.00	"B2"	52.00	"ABBA"		178.00	2.65			
6.00	"B2"	53.00	"ABBA"		148.00	5.45			
6.00	"B2"	54.00	"PIST"		196.00	5.20			
6.00	"B2"	55.00	"ABBA"		196.00	3.60			
6.00	"B2"	56.00	"ABBA"		204.00	2.42			
6.00	"B6"	24.00	"PIST"		332.00	4.60			
6.00	"B6"	25.00	"ABBA"		87.00	4.50			
6.00	"B6"	26.00	"ABBA"		166.00	5.50			
6.00	"B7"	33.00	"ACRU"		41.00	4.05			
6.00	"B7"	34.00	"ACRU"		44.00	3.60			
6.00	"B7"	35.00	"ACRU"		44.00	3.60			
6.00	"B7"	36.00	"ACRU"		170.00	3.40			
6.00	"B7"	37.00	"ACRU"		170.00	3.40			
6.00	"B7"	38.00	"ACRU"		170.00	3.40			
6.00	"B7"	39.00	"ACRU"		170.00	3.40			
6.00	"B7"	40.00	"ACRU"		170.00	3.40			
6.00	"B7"	41.00	"ACRU"		170.00	3.40			
6.00	"C3"	27.00	"ABBA"		46.00	5.17			
6.00	"C3"	28.00	"PIST"		150.00	3.50			
6.00	"C3"	29.00	"ABBA"		162.00	4.46			
6.00	"C3"	30.00	"TSCA"		192.00	3.40			
6.00	"C3"	31.00	"ABBA"		196.00	4.50			
6.00	"C3"	32.00	"ABBA"		202.00	5.50			
6.00	"C3"	33.00	"ABBA"		246.00	3.50			
6.00	"C3"	34.00	"ABBA"		240.00	5.40			
6.00	"C3"	35.00	"ABBA"		268.00	5.20			
6.00	"C3"	36.00	"ABBA"		278.00	3.00			
6.00	"C3"	37.00	"TSCA"		278.00	2.30			
6.00	"C3"	38.00	"ABBA"		320.00	5.00			
6.00	"C5"	37.00	"ABBA"		302.00	5.06			
6.00	"C6"	33.00	"ACRU"	"S"	118.00	2.90			
6.00	"C6"	34.00	"ACRU"	"S"	98.00	2.90			
6.00	"C7"	4.00	"ACRU"	"S"	82.00	3.90			
6.00	"C7"	5.00	"ACRU"	"S"	82.00	3.90			
6.00	"C7"	6.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	7.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	8.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	9.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	10.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	11.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	12.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	13.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	14.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	15.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	16.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	17.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	18.00	"ACRU"	"S"	82.00	4.00			
6.00	"C7"	19.00	"ACRU"	"S"	206.00	3.70			
6.00	"C7"	20.00	"ACRU"	"S"	206.00	3.80			
6.00	"C7"	21.00	"ACRU"	"S"	206.00	3.80			
6.00	"D2"	9.00	"ABBA"		53.00	5.55			
6.00	"D2"	10.00	"ABBA"		46.00	5.90			
6.00	"D3"	26.00	"ABBA"		178.00	3.90			
6.00	"D4"	16.00	"ABBA"		204.00	4.80			
6.00	"D4"	17.00	"ABBA"		236.00	5.30			
6.00	"D4"	18.00	"ABBA"		236.00	5.00			
6.00	"D4"	19.00	"TSCA"		262.00	2.40			
6.00	"D5"	11.00	"ACRU"		324.00	3.80			
6.00	"D5"	12.00	"ACRU"		324.00	3.80			
6.00	"D7"	2.00	"ACRU"	"S"	344.00	5.02			
6.00	"D7"	3.00	"ACRU"	"S"	344.00	5.02			
6.00	"D7"	4.00	"ACRU"	"S"	344.00	5.02			
6.00	"E3"	53.00	"ACRU"		292.00	5.60			
6.00	"E3"	54.00	"PIRU"		178.00	3.30			
6.00	"E3"	55.00	"TSCA"		200.00	1.20			
6.00	"E3"	56.00	"ACRU"		224.00	4.50			"NOT MARKED BUT LIKELY S"
6.00	"E3"	57.00	"ACRU"		224.00	4.50			"NOT MARKED BUT LIKELY S"
6.00	"E3"	58.00	"ACRU"		224.00	4.50			"NOT MARKED BUT LIKELY S"
6.00	"E3"	59.00	"TSCA"		226.00	2.50			
6.00	"E3"	60.00	"TSCA"		240.00	5.00			
6.00	"E3"	61.00	"ACRU"		224.00	4.50			
6.00	"E3"	62.00	"ABBA"		24.00	3.40			
6.00	"E3"	63.00	"ABBA"		220.00	1.40			
6.00	"E5"	9.00	"ABBA"		88.00	5.09			"AZIM AND DIST ILLEGIBLE "
6.00	"E6"	12.00	"ABBA"		280.00	5.14			
6.00	"E6"	13.00	"ABBA"		262.00	3.10			
6.00	"E6"	14.00	"ABBA"		300.00	3.22			
6.00	"E6"	15.00	"ABBA"		291.00	5.11			
6.00	"E6"	16.00	"ABBA"		306.00	5.32			
6.00	"E6"	17.00	"ABBA"		64.00	3.03			
6.00	"E6"	18.00	"ABBA"		120.00	4.08			
6.00	"E6"	19.00	"ABBA"		120.00	4.65			
6.00	"C2"	76.00	"ACRU"		228.00	3.90			
6.00	"C2"	77.00	"ABBA"		250.00	5.40			
6.00	"C2"	78.00	"ABBA"		275.00	4.70			
6.00	"C2"	79.00	"ABBA"		295.00	4.40			
6.00	"C2"	80.00	"ABBA"		355.00	3.90			
6.00	"C2"	81.00	"ABBA"		90.00	5.02			
6.00	"C2"	82.00	"ABBA"		145.00	4.05			
6.00	"C2"	83.00	"TSCA"		160.00	5.17			
6.00	"C2"	84.00	"ABBA"		165.00	5.20			
7.00	"C4"	9.00	"ABBA"		247.00	4.70			
7.00	"E5"	23.00	"PIST"		140.00	3.70			
7.00	"E5"	24.00	"ACRU"		160.00	2.10			
7.00	"E5"	25.00	"ACRU"		165.00	1.90			
7.00	"E5"	26.00	"ABBA"		165.00	5.20			
7.00	"E5"	27.00	"ABBA"		180.00	5.50			
7.00	"E3"	1.00	"ACRU"		330.00	2.94			
7.00	"E3"	3.00	"TSCA"		336.00	5.00			
7.00	"E3"	4.00	"TSCA"		328.00	5.10			
7.00	"E3"	6.00	"TSCA"		30.00	3.63			
7.00	"E3"	9.00	"TSCA"		20.00	5.50			
7.00	"F4"	22.00	"ABBA"		218.00	4.10			
7.00	"F4"	31.00	"ACRU"		346.00	1.20			
7.00	"F4"	32.00	"ACRU"		346.00	1.60			
7.00	"F4"	33.00	"ABBA"		244.00	3.90			
7.00	"F4"	46.00	"ABBA"		11.00	3.70			
7.00	"F4"	47.00	"ABBA"		66.00	5.50			
7.00	"F4"	48.00	"ACRU"		130.00	5.40			
7.00	"F4"	49.00	"ACRU"		106.00	1.70			
7.00	"F4"	50.00	"ACRU"		200.00	0.90			
7.00	"F4"	51.00	"ABBA"		176.00	5.30			
7.00	"F6"	84.00	"ABBA"		64.00	2.60			"Missing Tag"
7.00	"F6"	85.00	"ALNI"		132.00	5.10			"New Tag"
7.00	"F6"	86.00	"ABBA"		136.00	5.16			"Missing Tag"
7.00	"F6"	87.00	"ABBA"		138.00	5.30			"New Tag"
7.00	"F6"	88.00	"ABBA"		236.00	4.43			"New Tag"
7.00	"F6"	89.00	"ABBA"		265.00	5.60			"Missing Tag"
7.00	"B3"	31.00	"PIRU"		140.00	5.20			"Possibly S# 5"
7.00	"B3"	32.00	"TSCA"		140.00	5.20			"Possibly S#17"
7.00	"B3"	33.00	"ABBA"		15.00	3.70			
7.00	"B3"	34.00	"ABBA"		10.00	4.30			
7.00	"B3"	35.00	"TSCA"		24.00	4.15			
7.00	"B3"	36.00	"PIRU"		30.00	5.00			
7.00	"B3"	37.00	"ABBA"		50.00	5.56			
7.00	"B3"	38.00	"ABBA"		274.00	4.30			
7.00	"C3"	9.00	"TSCA"		258.00	3.50			
7.00	"C3"	10.00	"TSCA"		300.00	5.30			
7.00	"B3"	7.00	"PIRU"		182.00	4.45			
7.00	"B3"	18.00	"PIRU"		36.00	2.32			
7.00	"F3"	2.00	"TSCA"		56.00	2.62			
7.00	"F3"	5.00	"TSCA"		130.00	3.08			
7.00	"F3"	8.00	"ACRU"		120.00	4.88			
7.00	"F3"	12.00	"TSCA"		258.00	1.88			
7.00	"B7"	46.00	"ABBA"		52.00	3.50			
7.00	"B7"	47.00	"ABBA"		52.00	4.45			
7.00	"B7"	48.00	"ABBA"		62.00	4.45			
7.00	"B7"	49.00	"ABBA"		68.00	5.10			
7.00	"B7"	50.00	"ABBA"		114.00	4.90			
7.00	"B7"	51.00	"ABBA"		267.00	5.20			
7.00	"B7"	52.00	"ABBA"		304.00	3.60			
7.00	"B7"	53.00	"ABBA"		340.00	4.50			
7.00	"D7"	24.00	"ABBA"		31.00	1.74			
7.00	"D7"	25.00	"ALIN"		153.00	4.70			
7.00	"D7"	26.00	"ALIN"		172.00	4.20			
7.00	"D7"	27.00	"POTR"		163.00	2.56			
7.00	"D7"	28.00	"PIGL"		219.00	4.90			
7.00	"D7"	29.00	"POTR"		292.00	3.50			
7.00	"D7"	30.00	"ABBA"		312.00	2.07			
7.00	"D7"	31.00	"ABBA"		354.00	2.36			
7.00	"D7"	32.00	"ACRU"	"S"	6.00	4.20			
7.00	"D7"	33.00	"ACRU"	"S"	6.00	4.45			
7.00	"D7"	34.00	"ACRU"	"S"	6.00	4.90			
7.00	"B6"	25.00	"TSCA"		54.00	4.35			
7.00	"B6"	26.00	"TSCA"		62.00	3.76			
7.00	"B6"	27.00	"ABBA"		144.00	4.10			
7.00	"B6"	28.00	"TSCA"		160.00	3.30			
7.00	"B6"	29.00	"TSCA"		154.00	5.55			"POSSIBLY S 011"
7.00	"B6"	30.00	"TSCA"		251.00	5.57			
7.00	"B6"	31.00	"TSCA"		266.00	5.30			
8.00	"C5"	2.00	"THOC"		200.00	3.70			
8.00	"C5"	4.00	"THOC"		52.00	2.20			
8.00	"C5"	5.00	"ABBA"		52.00	2.28			
8.00	"C5"	6.00	"ABBA"		52.00	2.70			
8.00	"C5"	8.00	"TSCA"		97.00	3.90			
8.00	"C5"	9.00	"TSCA"		85.00	4.83			
8.00	"C5"	11.00	"ABBA"		62.00	3.90			
8.00	"C5"	12.00	"TSCA"		62.00	4.00			
8.00	"C5"	13.00	"TSCA"		66.00	4.77			
8.00	"C5"	16.00	"ABBA"		100.00	5.40			
8.00	"C5"	21.00	"TSCA"		10.00	2.87			
8.00	"C5"	22.00	"ABBA"		26.00	3.15			
8.00	"C5"	23.00	"ALIN"	"S"	92.00	3.24			
8.00	"C5"	24.00	"TSCA"		128.00	2.90			
8.00	"C5"	25.00	"TSCA"		142.00	2.54			
8.00	"C5"	26.00	"TSCA"		142.00	3.20			
8.00	"C5"	27.00	"ABBA"		176.00	2.30			
8.00	"C5"	28.00	"TSCA"		182.00	3.01			
8.00	"C6"	5.00	"TSCA"		6.00	2.50			
8.00	"C6"	6.00	"TSCA"		24.00	5.20			
8.00	"C6"	7.00	"TSCA"		40.00	3.40			
8.00	"E6"	14.00	"ABBA"		20.00	3.40			
8.00	"E6"	20.00	"ABBA"		280.00	4.27	26		
8.00	"E6"	22.00	"ABBA"		180.00	4.00			
8.00	"E6"	26.00	"ABBA"		295.00	4.00			
8.00	"E6"	27.00	"ABBA"		203.00	3.30			
8.00	"F5"	12.00	"TSCA"		291.00	5.17			
8.00	"F5"	13.00	"ABBA"		30.00	2.78			
8.00	"F5"	22.00	"TSCA"		260.00	5.20			
8.00	"F5"	23.00	"ABBA"		320.00	5.45			
8.00	"F5"	25.00	"TSCA"		91.00	3.78			
8.00	"F5"	26.00	"TSCA"		81.00	4.09			
8.00	"F5"	38.00	"TSCA"		0.00	1.33			
8.00	"F5"	39.00	"OSVI"		210.00	3.24			
8.00	"F5"	40.00	"TSCA"		290.00	4.93			
8.00	"F5"	41.00	"ABBA"		295.00	2.85			
8.00	"G5"	4.00	"ABBA"		159.00	3.74			
8.00	"G5"	8.00	"ABBA"		226.00	0.66			
8.00	"G5"	11.00	"ABBA"		214.00	4.00			
8.00	"G5"	12.00	"ABBA"		212.00	4.60			
8.00	"G5"	13.00	"ABBA"		256.00	3.07			
8.00	"G5"	16.00	"ABBA"		272.00	2.07			
8.00	"G5"	19.00	"ABBA"		347.00	4.20			
8.00	"G5"	21.00	"FRAM"		324.00	3.57			
8.00	"G5"	30.00	"ABBA"		80.00	4.65			
8.00	"G5"	32.00	"ABBA"		99.00	4.30			
8.00	"G5"	41.00	"ACSA"		35.00	3.80			
8.00	"G5"	42.00	"ABBA"		269.00	5.40			
8.00	"G6"	2.00	"ABBA"		158.00	3.96			
8.00	"G6"	3.00	"ABBA"		158.00	4.24			
8.00	"G6"	4.00	"ABBA"		166.00	4.54			
8.00	"G6"	7.00	"ABBA"		184.00	5.06			
8.00	"G6"	8.00	"ABBA"		186.00	3.31			
8.00	"G6"	10.00	"ABBA"		233.00	4.24			
8.00	"G6"	12.00	"ABBA"		284.00	0.86			
8.00	"G6"	13.00	"ABBA"		282.00	1.78			
8.00	"G6"	15.00	"ABBA"		264.00	4.36			
8.00	"G6"	18.00	"ABBA"		350.00	4.16			
8.00	"G6"	19.00	"OSVI"		30.00	5.18			
8.00	"G6"	24.00	"OSVI"		39.00	4.78		87.00	
8.00	"G6"	26.00	"ACSA"		90.00	3.75		82.00	
8.00	"G6"	27.00	"ABBA"		82.00	4.10			
8.00	"B6"	44.00	"ABBA"		66.00	2.28			
8.00	"B6"	45.00	"ABBA"		4.00	5.60			
8.00	"B5"	37.00	"TSCA"		239.00	4.20			
8.00	"B4"	2.00	"ABBA"		271.00	3.88			
8.00	"B4"	3.00	"ABBA"		326.00	4.71			
8.00	"B4"	4.00	"ABBA"		331.00	4.61			
8.00	"B4"	5.00	"TSCA"		336.00	4.34			
8.00	"B4"	6.00	"ABBA"		349.00	4.21			
8.00	"B4"	8.00	"ABBA"		298.00	4.81			
8.00	"B4"	13.00	"ABBA"		260.00	5.60			
8.00	"B4"	14.00	"TSCA"		284.00	5.30			
8.00	"B4"	15.00	"TSCA"		291.00	4.90			
8.00	"B4"	16.00	"TSCA"		304.00	5.45			
8.00	"B4"	17.00			328.00	2.53			"NO SPECIES CODE"
8.00	"B3"	20.00	"OSVI"		57.00	4.00			
8.00	"B2"	104.00	"TSCA"		230.00	4.18			
8.00	"B2"	105.00	"ABBA"		260.00	4.24			
8.00	"B2"	106.00	"ABBA"		300.00	3.06			
8.00	"C1"	24.00	"TSCA"		116.00	3.30			
8.00	"C1"	25.00	"ABBA"		162.00	5.30			
8.00	"C1"	26.00	"ABBA"		176.00	3.30			
8.00	"C1"	27.00	"ABBA"		190.00	5.50			
8.00	"C2"	39.00	"TSCA"		22.00	5.63			
8.00	"C2"	40.00	"ABBA"		137.00	5.60			
8.00	"C2"	41.00	"ABBA"		165.00	3.82			
8.00	"C2"	42.00	"TSCA"		197.00	5.31			
8.00	"C2"	43.00	"ABBA"		264.00	4.76			
8.00	"C3"	2.00	"ABBA"		0.00	2.78			
8.00	"C3"	6.00	"ABBA"		276.00	4.76			
8.00	"C3"	9.00	"ABBA"		266.00	1.90			
8.00	"C3"	10.00	"ABBA"		204.00	3.07			
9.00	"A8"	4.00	"TSCA"		220.00	5.50			
9.00	"C8"	44.00	"ACRU"	"S"	21.00	2.70			
9.00	"C8"	46.00	"ACRU"	"S"	21.00	2.70			
9.00	"C8"	47.00	"ACRU"	"S"	21.00	2.70			
9.00	"C8"	48.00	"ACRU"	"S"	21.00	2.70			
9.00	"C8"	49.00	"ACRU"	"S"	21.00	2.70			
9.00	"C8"	50.00	"ACRU"	"S"	21.00	2.70			
9.00	"C8"	51.00	"ACRU"	"S"	21.00	2.70			
9.00	"C8"	52.00	"ACRU"	"S"	21.00	3.00			
9.00	"C8"	53.00	"FAGR"		21.00	5.47			
9.00	"C8"	54.00	"FAGR"		21.00	4.33			
9.00	"C8"	55.00	"FAGR"		21.00	4.33			
9.00	"C8"	56.00	"FAGR"		70.00	2.06			
9.00	"C8"	57.00	"FAGR"		70.00	2.00			
9.00	"C8"	58.00	"ACRU"	"S"	114.00	2.90			
9.00	"C8"	59.00	"ACRU"	"S"	114.00	2.90			
9.00	"C8"	60.00	"ACRU"	"S"	114.00	2.90			
9.00	"C8"	61.00	"ACRU"	"S"	114.00	2.90			
9.00	"C8"	62.00	"ACRU"	"S"	114.00	2.90			
9.00	"C8"	63.00	"FAGR"		100.00	3.70			
9.00	"C8"	64.00	"PIRU"		162.00	2.00			
9.00	"C8"	65.00	"ABBA"		182.00	4.70			
9.00	"C8"	66.00	"ACRU"	"S"	210.00	3.02			
9.00	"C8"	67.00	"ABBA"		223.00	3.76			
9.00	"D8"	44.00	"ABBA"		30.00	3.78			
9.00	"D8"	45.00	"PIRU"		35.00	5.03			
9.00	"D8"	46.00	"ABBA"		135.00	4.50			
9.00	"D8"	47.00	"ABBA"		250.00	3.99			
9.00	"D8"	48.00	"ABBA"		250.00	4.11			
9.00	"D8"	49.00	"ABBA"		271.00	4.83			
9.00	"D8"	50.00	"ABBA"		330.00	5.57			
9.00	"Z4"	50.00	"ABBA"		288.00	5.00			
9.00	"Z4"	53.00	"ABBA"		284.00	4.88			
9.00	"Z4"	58.00	"ABBA"		235.00	3.68			
9.00	"Z4"	59.00	"ABBA"		215.00	5.87			
9.00	"Z4"	73.00	"ABBA"		53.00	5.15			
9.00	"Z4"	74.00	"ABBA"		330.00	2.70			
9.00	"Z4"	75.00	"ABBA"		199.00	5.10			
9.00	"Z4"	76.00	"ABBA"		276.00	4.00			
9.00	"Z4"	77.00	"ABBA"		252.00	1.80			
9.00	"Z4"	8.00	"ABBA"		100.00	2.08			
9.00	"Z4"	17.00	"ABBA"		196.00	3.90			
9.00	"Z4"	40.00	"ABBA"		3.02	2.20			
9.00	"Z5"	49.00	"ABBA"		344.00	3.40			
9.00	"Z5"	50.00	"ABBA"		30.00	5.00			
9.00	"Z5"	51.00	"ABBA"		153.00	5.56			
9.00	"Z5"	52.00	"ACRU"		216.00	4.20			
9.00	"Z5"	53.00	"ACRU"		216.00	4.20			
9.00	"Z5"	54.00	"ACRU"		216.00	4.20			
9.00	"Z5"	55.00	"ACRU"		232.00	4.20			
9.00	"Z5"	56.00	"ABBA"		241.00	0.89			
9.00	"A7"	23.00	"ACRU"	"S"	240.00	1.68			
9.00	"A7"	24.00	"ACRU"	"S"	240.00	1.68			
9.00	"A7"	25.00	"ACRU"	"S"	240.00	1.68			
9.00	"A7"	26.00	"ACRU"	"S"	240.00	1.68			
9.00	"A7"	27.00	"ACRU"	"S"	184.00	4.80			
9.00	"A7"	28.00	"ACRU"	"S"	184.00	4.80			
9.00	"A7"	29.00	"ACRU"	"S"	184.00	4.80			
9.00	"A7"	30.00	"ACRU"	"S"	184.00	4.80			
9.00	"A7"	31.00	"ACRU"	"S"	184.00	4.80			
9.00	"A7"	32.00	"ACRU"	"S"	184.00	4.80			
9.00	"A7"	33.00	"ACRU"	"S"	152.00	4.35			
9.00	"A7"	34.00	"ACRU"	"S"	152.00	4.35			
9.00	"A7"	35.00	"ACRU"	"S"	152.00	4.35			
9.00	"A7"	36.00	"ACRU"	"S"	152.00	4.35			
9.00	"A7"	37.00	"ACRU"	"S"	152.00	4.35			
9.00	"A7"	38.00	"TSCA"		155.00	5.30			
9.00	"A7"	39.00	"ABBA"		14.00	4.26			
9.00	"B5"	9.00	"ABBA"		71.00	4.16			
9.00	"B5"	11.00	"ABBA"		68.00	4.46			
9.00	"B5"	16.00	"ABBA"		140.00	1.50			
9.00	"B5"	18.00	"ABBA"		131.00	2.71			
9.00	"B5"	30.00	"ABBA"		180.00	3.30			
9.00	"B5"	33.00	"ABBA"		200.00	4.60			
9.00	"B5"	40.00	"ABBA"		187.00	5.62			
9.00	"B5"	42.00	"ABBA"		199.00	5.47			
9.00	"B5"	45.00	"ABBA"		255.00	3.76			
9.00	"B5"	47.00	"ABBA"		225.00	5.05			
9.00	"B5"	56.00	"ABBA"		325.00	5.05			
9.00	"B5"	58.00	"ABBA"		75.00	3.19			
9.00	"B5"	59.00	"ABBA"		90.00	4.20			
9.00	"B5"	63.00	"ABBA"		115.00	5.63			
9.00	"B5"	64.00	"ABBA"		145.00	5.15			
9.00	"B5"	76.00	"ABBA"		134.00	5.63			
9.00	"B5"	77.00	"ABBA"		305.00	4.50			
9.00	"C6"	14.00	"ABBA"		86.00	2.80			
